dataset,network,batch_size,optimizer,learning_rate,run,target_metric,target_epoch
movielens-1m,ncf,64,adam,5.00e-4,2,0.41,8
movielens-1m,ncf,64,adam,5.00e-4,2,0.42,nan
movielens-1m,ncf,64,adam,5.00e-4,3,0.3,1
movielens-1m,ncf,64,adam,5.00e-4,3,0.325,1
movielens-1m,ncf,64,adam,5.00e-4,3,0.35,1
movielens-1m,ncf,64,adam,5.00e-4,3,0.375,2
movielens-1m,ncf,64,adam,5.00e-4,3,0.4,5
movielens-1m,ncf,64,adam,5.00e-4,3,0.41,9
movielens-1m,ncf,64,adam,5.00e-4,3,0.42,nan
movielens-1m,ncf,64,adam,5.00e-4,4,0.3,1
movielens-1m,ncf,64,adam,5.00e-4,4,0.325,1
movielens-1m,ncf,64,adam,5.00e-4,4,0.35,1
movielens-1m,ncf,64,adam,5.00e-4,4,0.375,2
movielens-1m,ncf,64,adam,5.00e-4,4,0.4,4
movielens-1m,ncf,64,adam,5.00e-4,4,0.41,11
movielens-1m,ncf,64,adam,5.00e-4,4,0.42,nan
movielens-1m,ncf,64,adam,5.00e-4,5,0.3,1
movielens-1m,ncf,64,adam,5.00e-4,5,0.325,1
movielens-1m,ncf,64,adam,5.00e-4,5,0.35,1
movielens-1m,ncf,64,adam,5.00e-4,5,0.375,2
movielens-1m,ncf,64,adam,5.00e-4,5,0.4,4
movielens-1m,ncf,64,adam,5.00e-4,5,0.41,10
movielens-1m,ncf,64,adam,5.00e-4,5,0.42,nan
movielens-1m,ncf,8,adam,1.77e-4,1,0.3,2
movielens-1m,ncf,8,adam,1.77e-4,1,0.325,4
movielens-1m,ncf,8,adam,1.77e-4,1,0.35,7
movielens-1m,ncf,8,adam,1.77e-4,1,0.375,nan
movielens-1m,ncf,8,adam,1.77e-4,1,0.4,nan
movielens-1m,ncf,8,adam,1.77e-4,1,0.41,nan
movielens-1m,ncf,8,adam,1.77e-4,1,0.42,nan
movielens-1m,ncf,8,adam,1.77e-4,2,0.3,2
movielens-1m,ncf,8,adam,1.77e-4,2,0.325,3
movielens-1m,ncf,8,adam,1.77e-4,2,0.35,7
movielens-1m,ncf,8,adam,1.77e-4,2,0.375,nan
movielens-1m,ncf,8,adam,1.77e-4,2,0.4,nan
movielens-1m,ncf,8,adam,1.77e-4,2,0.41,nan
movielens-1m,ncf,8,adam,1.77e-4,2,0.42,nan
movielens-1m,ncf,8,adam,1.77e-4,3,0.3,2
movielens-1m,ncf,8,adam,1.77e-4,3,0.325,4
movielens-1m,ncf,8,adam,1.77e-4,3,0.35,10
movielens-1m,ncf,8,adam,1.77e-4,3,0.375,46
movielens-1m,ncf,8,adam,1.77e-4,3,0.4,nan
movielens-1m,ncf,8,adam,1.77e-4,3,0.41,nan
movielens-1m,ncf,8,adam,1.77e-4,3,0.42,nan
movielens-1m,ncf,8,adam,1.77e-4,4,0.3,2
movielens-1m,ncf,8,adam,1.77e-4,4,0.325,3
movielens-1m,ncf,8,adam,1.77e-4,4,0.35,7
movielens-1m,ncf,8,adam,1.77e-4,4,0.375,nan
movielens-1m,ncf,8,adam,1.77e-4,4,0.4,nan
movielens-1m,ncf,8,adam,1.77e-4,4,0.41,nan
movielens-1m,ncf,8,adam,1.77e-4,4,0.42,nan
movielens-1m,ncf,8,adam,1.77e-4,5,0.3,2
movielens-1m,ncf,8,adam,1.77e-4,5,0.325,3
movielens-1m,ncf,8,adam,1.77e-4,5,0.35,8
movielens-1m,ncf,8,adam,1.77e-4,5,0.375,nan
movielens-1m,ncf,8,adam,1.77e-4,5,0.4,nan
movielens-1m,ncf,8,adam,1.77e-4,5,0.41,nan
movielens-1m,ncf,8,adam,1.77e-4,5,0.42,nan
movielens-1m,ncf,8192,adam,5.66e-3,1,0.3,1
movielens-1m,ncf,8192,adam,5.66e-3,1,0.325,1
movielens-1m,ncf,8192,adam,5.66e-3,1,0.35,1
movielens-1m,ncf,8192,adam,5.66e-3,1,0.375,2
movielens-1m,ncf,8192,adam,5.66e-3,1,0.4,3
movielens-1m,ncf,8192,adam,5.66e-3,1,0.41,7
movielens-1m,ncf,8192,adam,5.66e-3,1,0.42,nan
movielens-1m,ncf,8192,adam,5.66e-3,2,0.3,1
movielens-1m,ncf,8192,adam,5.66e-3,2,0.325,1
movielens-1m,ncf,8192,adam,5.66e-3,2,0.35,1
movielens-1m,ncf,8192,adam,5.66e-3,2,0.375,2
movielens-1m,ncf,8192,adam,5.66e-3,2,0.4,3
movielens-1m,ncf,8192,adam,5.66e-3,2,0.41,4
movielens-1m,ncf,8192,adam,5.66e-3,2,0.42,nan
movielens-1m,ncf,8192,adam,5.66e-3,3,0.3,1
movielens-1m,ncf,8192,adam,5.66e-3,3,0.325,1
movielens-1m,ncf,8192,adam,5.66e-3,3,0.35,1
movielens-1m,ncf,8192,adam,5.66e-3,3,0.375,2
movielens-1m,ncf,8192,adam,5.66e-3,3,0.4,3
movielens-1m,ncf,8192,adam,5.66e-3,3,0.41,4
movielens-1m,ncf,8192,adam,5.66e-3,3,0.42,nan
movielens-1m,ncf,8192,adam,5.66e-3,4,0.3,1
movielens-1m,ncf,8192,adam,5.66e-3,4,0.325,1
movielens-1m,ncf,8192,adam,5.66e-3,4,0.35,1
movielens-1m,ncf,8192,adam,5.66e-3,4,0.375,2
movielens-1m,ncf,8192,adam,5.66e-3,4,0.4,3
movielens-1m,ncf,8192,adam,5.66e-3,4,0.41,4
movielens-1m,ncf,8192,adam,5.66e-3,4,0.42,nan
movielens-1m,ncf,8192,adam,5.66e-3,5,0.3,1
movielens-1m,ncf,8192,adam,5.66e-3,5,0.325,1
movielens-1m,ncf,8192,adam,5.66e-3,5,0.35,1
movielens-1m,ncf,8192,adam,5.66e-3,5,0.375,2
movielens-1m,ncf,8192,adam,5.66e-3,5,0.4,3
movielens-1m,ncf,8192,adam,5.66e-3,5,0.41,5
movielens-1m,ncf,8192,adam,5.66e-3,5,0.42,nan
squad,bert_base_uncased,12,adamw,3.00e-6,1,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,1,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,1,83.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,1,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,1,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,1,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,1,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,1,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,10,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,10,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,10,83.5,4
squad,bert_base_uncased,12,adamw,3.00e-6,10,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,10,84.5,6
squad,bert_base_uncased,12,adamw,3.00e-6,10,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,10,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,10,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,2,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,2,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,2,83.5,4
squad,bert_base_uncased,12,adamw,3.00e-6,2,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,2,84.5,6
squad,bert_base_uncased,12,adamw,3.00e-6,2,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,2,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,2,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,3,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,3,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,3,83.5,4
squad,bert_base_uncased,12,adamw,3.00e-6,3,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,3,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,3,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,3,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,3,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,4,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,4,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,4,83.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,4,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,4,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,4,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,4,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,4,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,5,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,5,83.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,5,83.5,4
squad,bert_base_uncased,12,adamw,3.00e-6,5,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,5,84.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,5,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,5,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,5,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,6,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,6,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,6,83.5,4
squad,bert_base_uncased,12,adamw,3.00e-6,6,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,6,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,6,85.0,7
squad,bert_base_uncased,12,adamw,3.00e-6,6,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,6,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,7,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,7,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,7,83.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,7,84.0,4
squad,bert_base_uncased,12,adamw,3.00e-6,7,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,7,85.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,7,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,7,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,8,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,8,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,8,83.5,4
squad,bert_base_uncased,12,adamw,3.00e-6,8,84.0,5
squad,bert_base_uncased,12,adamw,3.00e-6,8,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,8,85.0,7
squad,bert_base_uncased,12,adamw,3.00e-6,8,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,8,86.0,nan
squad,bert_base_uncased,12,adamw,3.00e-6,9,82.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,9,83.0,3
squad,bert_base_uncased,12,adamw,3.00e-6,9,83.5,3
squad,bert_base_uncased,12,adamw,3.00e-6,9,84.0,5
squad,bert_base_uncased,12,adamw,3.00e-6,9,84.5,5
squad,bert_base_uncased,12,adamw,3.00e-6,9,85.0,7
squad,bert_base_uncased,12,adamw,3.00e-6,9,85.5,nan
squad,bert_base_uncased,12,adamw,3.00e-6,9,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,1,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,1,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,1,83.5,4
squad,bert_base_uncased,16,adamw,3.46e-6,1,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,1,84.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,1,85.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,1,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,1,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,10,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,10,83.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,10,83.5,4
squad,bert_base_uncased,16,adamw,3.46e-6,10,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,10,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,10,85.0,6
squad,bert_base_uncased,16,adamw,3.46e-6,10,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,10,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,2,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,2,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,2,83.5,4
squad,bert_base_uncased,16,adamw,3.46e-6,2,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,2,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,2,85.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,2,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,2,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,3,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,3,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,3,83.5,4
squad,bert_base_uncased,16,adamw,3.46e-6,3,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,3,84.5,6
squad,bert_base_uncased,16,adamw,3.46e-6,3,85.0,6
squad,bert_base_uncased,16,adamw,3.46e-6,3,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,3,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,4,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,4,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,4,83.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,4,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,4,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,4,85.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,4,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,4,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,5,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,5,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,5,83.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,5,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,5,84.5,6
squad,bert_base_uncased,16,adamw,3.46e-6,5,85.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,5,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,5,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,6,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,6,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,6,83.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,6,84.0,5
squad,bert_base_uncased,16,adamw,3.46e-6,6,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,6,85.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,6,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,6,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,7,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,7,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,7,83.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,7,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,7,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,7,85.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,7,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,7,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,8,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,8,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,8,83.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,8,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,8,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,8,85.0,8
squad,bert_base_uncased,16,adamw,3.46e-6,8,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,8,86.0,nan
squad,bert_base_uncased,16,adamw,3.46e-6,9,82.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,9,83.0,3
squad,bert_base_uncased,16,adamw,3.46e-6,9,83.5,3
squad,bert_base_uncased,16,adamw,3.46e-6,9,84.0,4
squad,bert_base_uncased,16,adamw,3.46e-6,9,84.5,5
squad,bert_base_uncased,16,adamw,3.46e-6,9,85.0,8
squad,bert_base_uncased,16,adamw,3.46e-6,9,85.5,nan
squad,bert_base_uncased,16,adamw,3.46e-6,9,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,1,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,1,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,1,83.5,4
squad,bert_base_uncased,24,adamw,4.24e-6,1,84.0,4
squad,bert_base_uncased,24,adamw,4.24e-6,1,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,1,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,1,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,1,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,10,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,10,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,10,83.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,10,84.0,4
squad,bert_base_uncased,24,adamw,4.24e-6,10,84.5,6
squad,bert_base_uncased,24,adamw,4.24e-6,10,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,10,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,10,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,2,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,2,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,2,83.5,4
squad,bert_base_uncased,24,adamw,4.24e-6,2,84.0,5
squad,bert_base_uncased,24,adamw,4.24e-6,2,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,2,85.0,5
squad,bert_base_uncased,24,adamw,4.24e-6,2,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,2,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,3,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,3,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,3,83.5,4
squad,bert_base_uncased,24,adamw,4.24e-6,3,84.0,4
squad,bert_base_uncased,24,adamw,4.24e-6,3,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,3,85.0,6
squad,bert_base_uncased,24,adamw,4.24e-6,3,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,3,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,4,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,4,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,4,83.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,4,84.0,4
squad,bert_base_uncased,24,adamw,4.24e-6,4,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,4,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,4,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,4,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,5,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,5,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,5,83.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,5,84.0,5
squad,bert_base_uncased,24,adamw,4.24e-6,5,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,5,85.0,6
squad,bert_base_uncased,24,adamw,4.24e-6,5,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,5,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,6,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,6,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,6,83.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,6,84.0,5
squad,bert_base_uncased,24,adamw,4.24e-6,6,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,6,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,6,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,6,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,7,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,7,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,7,83.5,4
squad,bert_base_uncased,24,adamw,4.24e-6,7,84.0,4
squad,bert_base_uncased,24,adamw,4.24e-6,7,84.5,9
squad,bert_base_uncased,24,adamw,4.24e-6,7,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,7,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,7,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,8,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,8,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,8,83.5,4
squad,bert_base_uncased,24,adamw,4.24e-6,8,84.0,4
squad,bert_base_uncased,24,adamw,4.24e-6,8,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,8,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,8,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,8,86.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,9,82.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,9,83.0,3
squad,bert_base_uncased,24,adamw,4.24e-6,9,83.5,3
squad,bert_base_uncased,24,adamw,4.24e-6,9,84.0,5
squad,bert_base_uncased,24,adamw,4.24e-6,9,84.5,5
squad,bert_base_uncased,24,adamw,4.24e-6,9,85.0,nan
squad,bert_base_uncased,24,adamw,4.24e-6,9,85.5,nan
squad,bert_base_uncased,24,adamw,4.24e-6,9,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,1,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,1,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,1,83.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,1,84.0,5
squad,bert_base_uncased,32,adamw,4.90e-6,1,84.5,5
squad,bert_base_uncased,32,adamw,4.90e-6,1,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,1,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,1,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,10,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,10,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,10,83.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,10,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,10,84.5,6
squad,bert_base_uncased,32,adamw,4.90e-6,10,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,10,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,10,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,2,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,2,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,2,83.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,2,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,2,84.5,6
squad,bert_base_uncased,32,adamw,4.90e-6,2,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,2,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,2,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,3,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,3,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,3,83.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,3,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,3,84.5,5
squad,bert_base_uncased,32,adamw,4.90e-6,3,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,3,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,3,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,4,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,4,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,4,83.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,4,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,4,84.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,4,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,4,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,4,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,5,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,5,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,5,83.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,5,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,5,84.5,6
squad,bert_base_uncased,32,adamw,4.90e-6,5,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,5,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,5,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,6,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,6,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,6,83.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,6,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,6,84.5,5
squad,bert_base_uncased,32,adamw,4.90e-6,6,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,6,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,6,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,7,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,7,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,7,83.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,7,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,7,84.5,6
squad,bert_base_uncased,32,adamw,4.90e-6,7,85.0,9
squad,bert_base_uncased,32,adamw,4.90e-6,7,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,7,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,8,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,8,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,8,83.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,8,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,8,84.5,5
squad,bert_base_uncased,32,adamw,4.90e-6,8,85.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,8,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,8,86.0,nan
squad,bert_base_uncased,32,adamw,4.90e-6,9,82.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,9,83.0,3
squad,bert_base_uncased,32,adamw,4.90e-6,9,83.5,3
squad,bert_base_uncased,32,adamw,4.90e-6,9,84.0,4
squad,bert_base_uncased,32,adamw,4.90e-6,9,84.5,4
squad,bert_base_uncased,32,adamw,4.90e-6,9,85.0,7
squad,bert_base_uncased,32,adamw,4.90e-6,9,85.5,nan
squad,bert_base_uncased,32,adamw,4.90e-6,9,86.0,nan
squad,bert_base_uncased,4,adamw,1.73e-6,1,82.5,2
squad,bert_base_uncased,4,adamw,1.73e-6,1,83.0,3
squad,bert_base_uncased,4,adamw,1.73e-6,1,83.5,4
squad,bert_base_uncased,4,adamw,1.73e-6,1,84.0,4
squad,bert_base_uncased,4,adamw,1.73e-6,1,84.5,6
squad,bert_base_uncased,4,adamw,1.73e-6,1,85.0,nan
squad,bert_base_uncased,4,adamw,1.73e-6,1,85.5,nan
squad,bert_base_uncased,4,adamw,1.73e-6,1,86.0,nan
squad,bert_base_uncased,4,adamw,1.73e-6,10,82.5,3
squad,bert_base_uncased,4,adamw,1.73e-6,10,83.0,3
